sno,zf,tdf,female,male,ncyj,ncwj,czyj,czwj,ks_is_jf,jydf,csdm,kslb,kldm,csdj,is_qu,is_shi,is_xian,ybfsx_wk,ebfsx_wk,ssmzlqf_wk,hzlqf_wk,ybfsx_lk,ebfsx_lk,ssmzlqf_lk,hzlqf_lk,zfdj,zf_yb_d,zf_lqf_d,zf_pjf_d,zybm,xybm,zy_fs_pm
2012214528,605,605,0,1,0,0,1,0,1,0.804,3707,1,5,3.0,0,1,0,573,450,517,540,582,430,496,511,1,23.0,94,98,2,6,18.0
2012214529,561,571,0,1,0,0,1,0,0,0.804,3725,1,5,4.0,0,0,1,573,450,517,540,582,430,496,511,1,-21.0,65,54,2,6,24.0
2012214530,559,559,0,1,0,0,1,0,1,0.752,4117,1,5,4.0,0,0,1,557,509,557,562,540,481,540,546,1,19.0,13,52,2,6,105.0
2012214531,552,552,0,1,0,0,1,0,1,0.752,4117,1,5,4.0,0,0,1,557,509,557,562,540,481,540,546,1,12.0,6,45,2,6,176.0
2012214532,564,564,0,1,1,0,0,0,1,0.766,4210,1,5,3.0,0,1,0,561,514,568,568,551,492,558,558,1,13.0,6,57,2,6,176.0
2012214533,561,561,0,1,0,1,0,0,1,0.766,4206,1,5,5.0,1,0,0,561,514,568,568,551,492,558,558,1,10.0,3,54,2,6,236.0
2012214534,563,563,0,1,0,1,0,0,1,0.766,4201,1,5,1.0,1,0,0,561,514,568,568,551,492,558,558,1,12.0,5,56,2,6,192.0
2012214535,570,570,0,1,0,0,1,0,1,0.766,4201,1,5,1.0,1,0,0,561,514,568,568,551,492,558,558,1,19.0,12,63,2,6,114.0
2012214536,551,561,0,1,1,0,0,0,0,0.766,4228,1,5,5.0,0,1,0,561,514,568,568,551,492,558,558,1,0.0,-7,44,2,6,310.0
2012214537,514,514,0,1,0,0,1,0,1,0.727,4301,1,5,1.0,1,0,0,571,523,565,568,520,451,495,510,1,-6.0,4,7,2,6,212.0
2012214538,515,515,0,1,0,0,1,0,1,0.727,4306,1,5,3.0,0,0,1,571,523,565,568,520,451,495,510,1,-5.0,5,8,2,6,192.0
2012214539,490,510,0,1,0,0,1,0,0,0.727,4308,1,5,5.0,1,0,0,571,523,565,568,520,451,495,510,2,-30.0,-5,-17,2,6,302.0
2012214540,544,544,0,1,0,1,0,0,1,0.686,4509,1,5,4.0,1,0,0,544,473,549,557,528,444,531,532,2,16.0,12,37,2,6,114.0
2012214541,534,544,0,1,1,0,0,0,0,0.686,4501,1,5,2.0,0,0,1,544,473,549,557,528,444,531,532,2,6.0,3,27,2,6,236.0
2012214542,582,602,0,1,0,0,1,0,0,0.683,4614,1,5,3.0,0,1,0,668,591,651,656,614,545,581,592,1,-32.0,1,75,2,6,259.0
2012214543,478,488,0,1,0,1,0,0,0,0.836,5001,1,5,0.0,0,0,1,554,494,495,510,522,462,462,467,3,-44.0,16,-29,2,6,92.0
2012214544,482,482,0,1,1,0,0,0,1,0.73,5114,1,6,4.0,1,0,0,516,454,460,483,518,445,446,475,5,0.0,0,-25,2,6,289.0
2012214545,443,463,0,1,0,1,0,0,0,0.604,5227,1,5,4.0,0,0,1,539,461,530,531,470,390,455,456,3,-27.0,-12,-64,2,6,322.0
2012214546,485,495,0,1,1,0,0,0,0,0.574,5325,1,5,4.0,0,0,1,520,460,533,535,465,460,298,298,3,20.0,187,-22,2,6,3.0
2012214547,298,298,0,1,1,0,0,0,1,0.448,5422,1,5,5.0,1,0,0,490,345,333,333,280,242,298,298,3,18.0,0,-209,2,6,289.0
2012214548,489,489,0,1,1,0,0,0,1,0.683,6201,1,5,2.0,0,0,1,533,485,471,504,517,462,460,470,2,-28.0,19,-18,2,6,84.0
2012214549,479,479,1,0,0,0,1,0,1,0.759,1502,1,5,3.0,1,0,0,492,429,484,493,469,390,437,458,3,10.0,21,-28,2,6,76.0
2012214550,475,485,1,0,0,0,1,0,0,0.766,2224,1,5,3.0,0,1,0,529,435,491,501,515,412,420,415,3,-40.0,55,-32,2,6,31.0
2012214551,542,542,1,0,0,0,0,1,1,0.652,3412,1,5,4.0,1,0,0,577,541,562,578,544,478,496,539,3,-2.0,3,35,2,6,236.0
2012214552,557,557,1,0,0,1,0,0,1,0.752,4109,1,5,5.0,0,0,1,557,509,557,562,540,481,540,546,1,17.0,11,50,2,6,123.0
2012214553,0,0,1,0,0,0,1,0,1,0.752,4113,1,5,3.0,1,0,0,557,509,557,562,540,481,540,546,4,0.0,0,0,2,6,289.0
2012214554,564,564,1,0,0,0,1,0,1,0.766,4295,1,5,6.0,0,1,0,561,514,568,568,551,492,558,558,1,13.0,6,57,2,6,176.0
2012214555,0,0,1,0,1,0,0,0,1,0.766,4205,1,5,3.0,0,0,1,561,514,568,568,551,492,558,558,4,0.0,0,0,2,6,289.0
2012214556,560,560,1,0,0,0,1,0,1,0.8,4402,1,0,4.0,0,0,1,589,545,567,567,585,523,550,547,5,0.0,0,53,2,6,289.0
2012214557,526,546,1,0,0,1,0,0,0,0.686,4514,1,5,5.0,0,0,1,544,473,549,557,528,444,531,532,1,-2.0,-5,19,2,6,302.0
2012214558,535,545,1,0,0,1,0,0,0,0.686,4512,1,5,5.0,0,1,0,544,473,549,557,528,444,531,532,2,7.0,4,28,2,6,212.0
2012214559,445,465,1,0,0,1,0,0,0,0.604,5204,1,5,5.0,0,0,1,539,461,530,531,470,390,455,456,3,-25.0,-10,-62,2,6,318.0
2012214560,472,472,1,0,1,0,0,0,1,0.574,5325,1,5,4.0,0,1,0,520,460,533,535,465,460,298,298,2,7.0,174,-35,2,6,13.0
2012214561,432,432,0,1,0,0,1,0,1,0.978,1101,1,5,0.0,1,0,0,495,446,449,430,477,433,414,429,3,-45.0,3,-75,2,6,236.0
2012214562,470,470,0,1,1,0,0,0,1,0.759,1504,1,5,4.0,0,0,1,492,429,484,493,469,390,437,458,3,1.0,12,-37,2,6,114.0
2012214563,456,466,0,1,0,0,1,0,0,0.759,1525,1,5,5.0,0,0,1,492,429,484,493,469,390,437,458,3,-13.0,19,-51,2,6,84.0
2012214564,479,479,0,1,0,0,0,1,1,0.766,2203,1,5,4.0,0,1,0,529,435,491,501,515,412,420,415,3,-36.0,64,-28,2,6,25.0
2012214566,530,535,0,1,0,0,1,0,0,0.652,3405,1,5,3.0,0,0,1,577,541,562,578,544,478,496,539,3,-14.0,34,23,2,6,56.0
2012214567,533,538,0,1,0,1,0,0,0,0.652,3424,1,5,4.0,1,0,0,577,541,562,578,544,478,496,539,3,-11.0,37,26,2,6,47.0
2012214568,528,538,0,1,1,0,0,0,0,0.86,3501,1,5,2.0,0,0,1,557,466,465,547,546,435,489,528,1,-18.0,39,21,2,6,44.0
2012214569,579,579,0,1,1,0,0,0,1,0.804,3711,1,5,4.0,1,0,0,573,450,517,540,582,430,496,511,1,-3.0,68,72,2,6,21.0
2012214570,555,565,0,1,0,0,1,0,0,0.804,3729,1,5,4.0,0,0,1,573,450,517,540,582,430,496,511,1,-27.0,59,48,2,6,29.0
2012214571,551,551,0,1,0,0,0,1,1,0.752,4115,1,5,4.0,0,0,1,557,509,557,562,540,481,540,546,1,11.0,5,44,2,6,192.0
2012214572,548,553,0,1,0,1,0,0,0,0.752,4117,1,5,4.0,0,0,1,557,509,557,562,540,481,540,546,1,8.0,8,41,2,6,152.0
2012214573,565,565,0,1,0,1,0,0,1,0.766,4210,1,5,3.0,0,1,0,561,514,568,568,551,492,558,558,1,14.0,7,58,2,6,163.0
2012214574,561,561,0,1,0,1,0,0,1,0.766,4206,1,5,5.0,0,1,0,561,514,568,568,551,492,558,558,1,10.0,3,54,2,6,236.0
2012214575,561,561,0,1,1,0,0,0,1,0.8,4201,1,5,1.0,1,0,0,561,541,565,551,551,492,556,556,1,10.0,5,54,2,6,192.0
2012214576,566,566,0,1,1,0,0,0,1,0.766,4201,1,5,1.0,1,0,0,561,514,568,568,551,492,558,558,1,15.0,8,59,2,6,152.0
2012214577,552,562,0,1,1,0,0,0,0,0.766,4205,1,5,3.0,0,0,1,561,514,568,568,551,492,558,558,1,1.0,-6,45,2,6,306.0
2012214578,512,512,0,1,0,1,0,0,1,0.727,4323,1,5,5.0,0,1,0,571,523,565,568,520,451,495,510,1,-8.0,2,5,2,6,250.0
2012214579,514,514,0,1,0,0,1,0,1,0.727,4304,1,5,3.0,0,0,1,571,523,565,568,520,451,495,510,1,-6.0,4,7,2,6,212.0
2012214580,0,0,0,1,1,0,0,0,1,0.727,4331,1,5,5.0,0,0,1,571,523,565,568,520,451,495,510,4,0.0,0,0,2,6,289.0
2012214581,537,547,0,1,1,0,0,0,0,0.686,4503,1,5,3.0,0,0,1,544,473,549,557,528,444,531,532,2,9.0,5,30,2,6,192.0
2012214582,534,544,0,1,0,0,0,1,0,0.686,4513,1,5,5.0,1,0,0,544,473,549,557,528,444,531,532,2,6.0,3,27,2,6,236.0
2012214583,588,608,0,1,0,0,1,0,0,0.683,4602,1,5,3.0,0,1,0,668,591,651,656,614,545,581,592,1,-26.0,7,81,2,6,163.0
2012214584,492,502,0,1,1,0,0,0,0,0.836,5001,1,5,0.0,0,0,1,554,494,495,510,522,462,462,467,3,-30.0,30,-15,2,6,61.0
2012214585,489,489,0,1,1,0,0,0,1,0.73,5106,1,6,4.0,1,0,0,516,454,460,483,518,445,446,475,5,0.0,0,-18,2,6,289.0
2012214586,445,465,0,1,1,0,0,0,0,0.604,5227,1,5,4.0,0,0,1,539,461,530,531,470,390,455,456,3,-25.0,-10,-62,2,6,318.0
2012214587,467,477,0,1,1,0,0,0,0,0.574,5301,1,5,2.0,1,0,0,520,460,533,535,465,460,298,298,3,2.0,169,-40,2,6,14.0
2012214588,302,302,0,1,1,0,0,0,1,0.448,5401,1,5,5.0,0,1,0,490,345,333,333,280,242,298,298,3,22.0,4,-205,2,6,212.0
2012214589,366,386,0,1,1,0,0,0,0,0.639,6321,1,5,5.0,0,0,1,433,372,390,396,401,355,356,375,3,-35.0,10,-141,2,6,135.0
2012214590,473,473,1,0,1,0,0,0,1,0.759,1504,1,5,4.0,1,0,0,492,429,484,493,469,390,437,458,3,4.0,15,-34,2,6,94.0
2012214591,479,489,1,0,0,0,1,0,0,0.766,2206,1,5,5.0,0,0,1,529,435,491,501,515,412,420,415,3,-36.0,59,-28,2,6,29.0
2012214592,546,546,1,0,0,0,1,0,1,0.652,3408,1,5,4.0,0,1,0,577,541,562,578,544,478,496,539,2,2.0,7,39,2,6,163.0
2012214593,552,552,1,0,0,0,1,0,1,0.752,4115,1,5,4.0,1,0,0,557,509,557,562,540,481,540,546,1,12.0,6,45,2,6,176.0
2012214594,562,562,1,0,1,0,0,0,1,0.766,4212,1,5,4.0,0,0,1,561,514,568,568,551,492,558,558,1,11.0,4,55,2,6,212.0
2012214595,562,562,1,0,1,0,0,0,1,0.766,4201,1,5,1.0,1,0,0,561,514,568,568,551,492,558,558,1,11.0,4,55,2,6,212.0
2012214596,512,512,1,0,1,0,0,0,1,0.727,4305,1,5,4.0,0,0,1,571,523,565,568,520,451,495,510,1,-8.0,2,5,2,6,250.0
2012214597,558,558,1,0,0,0,0,1,1,0.8,4409,1,2,4.0,0,0,1,589,545,567,567,585,523,550,547,5,0.0,0,51,2,6,289.0
2012214598,524,544,1,0,0,0,1,0,0,0.686,4501,1,5,2.0,1,0,0,544,473,549,557,528,444,531,532,1,-4.0,-7,17,2,6,310.0
2012214599,0,0,1,0,0,0,1,0,1,0.686,4502,1,5,3.0,0,0,1,544,473,549,557,528,444,531,532,4,0.0,0,0,2,6,289.0
2012214600,443,463,1,0,0,0,1,0,0,0.604,5227,1,5,4.0,0,0,1,539,461,530,531,470,390,455,456,3,-27.0,-12,-64,2,6,322.0
2012214601,463,473,1,0,1,0,0,0,0,0.574,5324,1,5,4.0,1,0,0,520,460,533,535,465,460,298,298,2,-2.0,165,-44,2,6,15.0
2012214602,432,432,0,1,0,0,1,0,1,0.978,1101,1,5,0.0,1,0,0,495,446,449,430,477,433,414,429,3,-45.0,3,-75,2,6,236.0
2012214603,469,469,0,1,0,0,1,0,1,0.759,1501,1,5,3.0,1,0,0,492,429,484,493,469,390,437,458,3,0.0,11,-38,2,6,123.0
2012214604,458,468,0,1,1,0,0,0,0,0.759,1504,1,5,4.0,0,0,1,492,429,484,493,469,390,437,458,3,-11.0,21,-49,2,6,76.0
2012214605,486,486,0,1,1,0,0,0,1,0.766,2202,1,5,3.0,0,1,0,529,435,491,501,515,412,420,415,3,-29.0,71,-21,2,6,20.0
2012214606,0,517,0,1,0,0,1,0,0,0.981,3310,1,5,2.0,0,0,1,606,452,504,529,593,433,480,504,4,0.0,0,0,2,6,289.0
2012214607,507,512,0,1,0,0,1,0,0,0.652,3424,1,5,4.0,0,0,1,577,541,562,578,544,478,496,539,3,-37.0,11,0,2,6,123.0
2012214608,537,537,0,1,0,0,1,0,1,0.86,3505,1,5,2.0,1,0,0,557,466,465,547,546,435,489,528,1,-9.0,9,30,2,6,139.0
2012214609,539,539,0,1,0,0,1,0,1,0.735,3620,1,5,6.0,0,1,0,570,523,523,565,547,486,487,531,1,-8.0,8,32,2,6,152.0
2012214610,567,567,0,1,0,1,0,0,1,0.804,3713,1,5,3.0,0,0,1,573,450,517,540,582,430,496,511,1,-15.0,56,60,2,6,30.0
2012214611,561,571,0,1,0,0,1,0,0,0.804,3710,1,5,3.0,0,0,1,573,450,517,540,582,430,496,511,1,-21.0,65,54,2,6,24.0
2012214612,549,549,0,1,0,1,0,0,1,0.752,4113,1,5,3.0,0,0,1,557,509,557,562,540,481,540,546,1,9.0,3,42,2,6,236.0
2012214613,546,551,0,1,0,0,1,0,0,0.752,4118,1,5,6.0,0,1,0,557,509,557,562,540,481,540,546,1,6.0,6,39,2,6,176.0
2012214614,562,562,0,1,0,0,1,0,1,0.766,4201,1,5,1.0,1,0,0,561,514,568,568,551,492,558,558,1,11.0,4,55,2,6,212.0
2012214615,562,562,0,1,0,0,1,0,1,0.766,4207,1,5,5.0,1,0,0,561,514,568,568,551,492,558,558,1,11.0,4,55,2,6,212.0
2012214617,561,561,0,1,1,0,0,0,1,0.766,4205,1,5,3.0,0,1,0,561,514,568,568,551,492,558,558,1,10.0,3,54,2,6,236.0
2012214618,503,513,0,1,0,1,0,0,0,0.727,4329,1,5,5.0,0,0,1,571,523,565,568,520,451,495,510,1,-17.0,-7,-4,2,6,310.0
2012214619,511,511,0,1,0,0,1,0,1,0.727,4304,1,5,3.0,1,0,0,571,523,565,568,520,451,495,510,1,-9.0,1,4,2,6,259.0
2012214620,511,511,0,1,1,0,0,0,1,0.727,4306,1,5,3.0,0,0,1,571,523,565,568,520,451,495,510,1,-9.0,1,4,2,6,259.0
2012214621,0,0,0,1,0,0,0,1,1,0.727,4308,1,5,5.0,1,0,0,571,523,565,568,520,451,495,510,4,0.0,0,0,2,6,289.0
2012214622,529,549,0,1,0,0,1,0,0,0.686,4510,1,5,5.0,0,0,1,544,473,549,557,528,444,531,532,2,1.0,-2,22,2,6,293.0
2012214623,538,545,0,1,0,1,0,0,0,0.686,4502,1,5,3.0,0,0,1,544,473,549,557,528,444,531,532,2,10.0,7,31,2,6,163.0
2012214624,490,490,0,1,0,1,0,0,1,0.836,5001,1,5,0.0,0,0,1,554,494,495,510,522,462,462,467,3,-32.0,23,-17,2,6,70.0
2012214625,476,486,0,1,0,0,0,1,0,0.836,5001,1,5,0.0,0,0,1,554,494,495,510,522,462,462,467,3,-46.0,14,-31,2,6,99.0
2012214626,470,470,0,1,0,1,0,0,1,0.604,5223,1,5,5.0,0,1,0,539,461,530,531,470,390,455,456,3,0.0,14,-37,2,6,99.0
2012214627,446,466,0,1,0,0,1,0,0,0.604,5206,1,5,5.0,0,0,1,539,461,530,531,470,390,455,456,3,-24.0,-9,-61,2,6,314.0
2012214628,486,496,0,1,0,0,1,0,0,0.574,5326,1,5,5.0,0,1,0,520,460,533,535,465,460,298,298,2,21.0,188,-21,2,6,2.0
2012214629,299,299,0,1,1,0,0,0,1,0.448,5422,1,5,5.0,1,0,0,490,345,333,333,280,242,298,298,3,19.0,1,-208,2,6,259.0
2012214630,394,414,0,1,0,0,1,0,0,0.639,6301,1,5,3.0,1,0,0,433,372,390,396,401,355,356,375,3,-7.0,38,-113,2,6,45.0
2012214631,431,431,1,0,0,0,1,0,1,0.969,1201,9,5,0.0,1,0,0,549,489,516,489,530,440,441,431,3,-99.0,0,-61,14,15,101.0
2012214632,471,471,1,0,0,1,0,0,1,0.912,2109,1,5,4.0,0,0,1,563,506,507,531,517,445,445,465,2,-46.0,26,-21,14,15,18.0
2012214633,460,465,1,0,0,0,1,0,0,0.766,2202,1,5,3.0,1,0,0,529,435,491,501,515,412,420,415,2,-55.0,40,-32,14,15,12.0
2012214634,539,539,1,0,0,0,0,1,1,0.652,3422,1,5,6.0,0,0,1,577,541,562,578,544,478,496,539,1,-5.0,0,47,14,15,101.0
2012214635,494,504,1,0,1,0,0,0,0,0.86,3509,1,5,3.0,0,1,0,557,466,465,547,546,435,489,528,1,-52.0,5,2,14,15,44.0
2012214636,550,550,1,0,0,1,0,0,1,0.752,4114,1,5,4.0,0,0,1,557,509,557,562,540,481,540,546,1,10.0,4,58,14,15,49.0
2012214637,539,544,1,0,1,0,0,0,0,0.752,4115,1,5,4.0,0,0,1,557,509,557,562,540,481,540,546,1,-1.0,-1,47,14,15,106.0
2012214638,559,559,1,0,1,0,0,0,1,0.766,4206,1,5,5.0,0,1,0,561,514,568,568,551,492,558,558,2,8.0,1,67,14,15,75.0
2012214639,560,560,1,0,1,0,0,0,1,0.766,4211,1,5,4.0,0,0,1,561,514,568,568,551,492,558,558,2,9.0,2,68,14,15,66.0
2012214640,510,510,1,0,1,0,0,0,1,0.727,4325,1,5,4.0,0,0,1,571,523,565,568,520,451,495,510,2,-10.0,0,18,14,15,101.0
2012214641,479,499,1,0,0,0,1,0,0,0.727,4331,1,5,5.0,0,1,0,571,523,565,568,520,451,495,510,3,-41.0,-16,-13,14,15,140.0
2012214642,486,506,1,0,1,0,0,0,0,0.727,4331,1,5,5.0,0,0,1,571,523,565,568,520,451,495,510,2,-34.0,-9,-6,14,15,127.0
2012214643,486,506,1,0,0,0,1,0,0,0.727,4308,1,5,5.0,1,0,0,571,523,565,568,520,451,495,510,3,-34.0,-9,-6,14,15,127.0
2012214644,534,544,1,0,0,0,1,0,0,0.686,4512,1,5,5.0,1,0,0,544,473,549,557,528,444,531,532,3,6.0,3,42,14,15,53.0
2012214645,529,549,1,0,1,0,0,0,0,0.686,4512,1,5,5.0,0,0,1,544,473,549,557,528,444,531,532,3,1.0,-2,37,14,15,109.0
2012214646,473,473,1,0,0,0,1,0,1,0.836,5001,1,5,0.0,0,0,1,554,494,495,510,522,462,462,467,3,-49.0,6,-19,14,15,40.0
2012214647,436,456,1,0,0,0,1,0,0,0.604,5204,1,5,5.0,0,0,1,539,461,530,531,470,390,455,456,3,-34.0,-19,-56,14,15,146.0
2012214648,437,457,1,0,0,0,1,0,0,0.604,5206,1,5,5.0,1,0,0,539,461,530,531,470,390,455,456,3,-33.0,-18,-55,14,15,143.0
2012214649,436,456,1,0,0,0,0,1,0,0.604,5203,1,5,4.0,0,0,1,539,461,530,531,470,390,455,456,3,-34.0,-19,-56,14,15,146.0
2012214650,458,478,1,0,0,0,1,0,0,0.574,5332,1,5,4.0,0,0,1,520,460,533,535,465,460,298,298,2,-7.0,160,-34,14,15,5.0
2012214652,449,459,0,1,0,0,0,1,0,0.759,1504,1,5,4.0,1,0,0,492,429,484,493,469,390,437,458,3,-20.0,12,-43,14,15,27.0
2012214653,458,468,0,1,0,0,1,0,0,0.766,2201,1,5,2.0,1,0,0,529,435,491,501,515,412,420,415,3,-57.0,38,-34,14,15,15.0
2012214654,231,318,0,1,1,0,0,0,0,0.883,3210,4,9,3.0,0,1,0,341,311,313,311,340,312,314,314,5,0.0,0,-261,14,15,101.0
2012214655,0,489,0,1,1,0,0,0,0,0.981,3301,1,5,1.0,0,0,1,606,452,504,529,593,433,480,504,4,0.0,0,0,14,15,101.0
2012214656,495,500,0,1,0,0,1,0,0,0.652,3408,1,5,4.0,1,0,0,577,541,562,578,544,478,496,539,1,-49.0,-1,3,14,15,106.0
2012214657,486,496,0,1,0,1,0,0,0,0.86,3509,1,5,3.0,0,1,0,557,466,465,547,546,435,489,528,1,-60.0,-3,-6,14,15,114.0
2012214658,526,536,0,1,0,0,0,1,0,0.735,3610,1,5,4.0,0,0,1,570,523,523,565,547,486,487,531,1,-21.0,39,34,14,15,13.0
2012214659,558,558,0,1,0,0,0,1,1,0.766,4212,1,5,4.0,0,0,1,561,514,568,568,551,492,558,558,2,7.0,0,66,14,15,101.0
2012214660,560,560,0,1,1,0,0,0,1,0.766,4211,1,5,4.0,0,0,1,561,514,568,568,551,492,558,558,1,9.0,2,68,14,15,66.0
2012214661,560,560,0,1,0,0,1,0,1,0.766,4205,1,5,3.0,1,0,0,561,514,568,568,551,492,558,558,2,9.0,2,68,14,15,66.0
2012214662,0,0,0,1,0,0,1,0,1,0.727,4331,1,5,5.0,0,0,1,571,523,565,568,520,451,495,510,4,0.0,0,0,14,15,101.0
2012214663,485,505,0,1,1,0,0,0,0,0.727,4331,1,5,5.0,0,0,1,571,523,565,568,520,451,495,510,3,-35.0,-10,-7,14,15,130.0
2012214664,542,552,0,1,1,0,0,0,0,0.686,4507,1,5,5.0,0,0,1,544,473,549,557,528,444,531,532,3,14.0,11,50,14,15,33.0
2012214665,464,474,0,1,0,0,1,0,0,0.836,5001,1,5,0.0,0,0,1,554,494,495,510,522,462,462,467,3,-58.0,2,-28,14,15,66.0
2012214666,492,492,0,1,0,0,1,0,1,0.73,5114,1,6,4.0,0,0,1,516,454,460,483,518,445,446,475,5,0.0,0,0,14,15,101.0
2012214667,449,469,0,1,1,0,0,0,0,0.574,5335,1,5,5.0,0,0,1,520,460,533,535,465,460,298,298,3,-16.0,151,-43,14,15,8.0
2012214668,385,415,0,1,1,0,0,0,0,0.747,6422,5,1,5.0,0,0,1,489,453,467,467,440,401,409,409,3,-104.0,-82,-107,14,15,147.0
2012214669,436,441,1,0,0,0,1,0,0,0.969,1201,9,5,0.0,1,0,0,549,489,516,489,530,440,441,431,3,-94.0,-5,-56,14,15,117.0
2012214670,485,485,1,0,1,0,0,0,1,0.912,2112,1,5,4.0,0,0,1,563,506,507,531,517,445,445,465,3,-32.0,40,-7,14,15,12.0
2012214671,491,491,1,0,1,0,0,0,1,0.768,2301,0,5,2.0,1,0,0,526,449,463,499,514,425,434,434,2,-23.0,57,-1,14,15,10.0
2012214672,501,506,1,0,0,0,0,1,0,0.652,3411,1,5,4.0,0,0,1,577,541,562,578,544,478,496,539,1,-43.0,5,9,14,15,44.0
2012214673,536,536,1,0,0,0,0,1,1,0.735,3660,1,5,3.0,0,0,1,570,523,523,565,547,486,487,531,1,-11.0,5,44,14,15,44.0
2012214674,546,546,1,0,0,1,0,0,1,0.752,4110,1,5,4.0,0,0,1,557,509,557,562,540,481,540,546,1,6.0,0,54,14,15,101.0
2012214675,559,559,1,0,1,0,0,0,1,0.8,4201,1,5,1.0,1,0,0,561,541,565,551,551,492,556,556,1,8.0,3,67,14,15,53.0
2012214676,559,559,1,0,1,0,0,0,1,0.766,4206,1,5,5.0,1,0,0,561,514,568,568,551,492,558,558,1,8.0,1,67,14,15,75.0
2012214677,560,560,1,0,1,0,0,0,1,0.766,4201,1,5,1.0,1,0,0,561,514,568,568,551,492,558,558,1,9.0,2,68,14,15,66.0
2012214678,500,505,1,0,0,0,1,0,0,0.727,4301,1,5,1.0,1,0,0,571,523,565,568,520,451,495,510,1,-20.0,5,8,14,15,44.0
2012214679,476,496,1,0,1,0,0,0,0,0.727,4331,1,5,5.0,0,1,0,571,523,565,568,520,451,495,510,2,-44.0,-19,-16,14,15,146.0
2012214680,486,506,1,0,0,0,1,0,0,0.727,4329,1,5,5.0,1,0,0,571,523,565,568,520,451,495,510,2,-34.0,-9,-6,14,15,127.0
2012214681,485,505,1,0,1,0,0,0,0,0.727,4308,1,5,5.0,0,0,1,571,523,565,568,520,451,495,510,3,-35.0,-10,-7,14,15,130.0
2012214682,531,536,1,0,0,0,1,0,0,0.686,4501,1,5,2.0,1,0,0,544,473,549,557,528,444,531,532,2,3.0,0,39,14,15,101.0
2012214683,533,540,1,0,1,0,0,0,0,0.686,4501,1,5,2.0,0,0,1,544,473,549,557,528,444,531,532,3,5.0,2,41,14,15,66.0
2012214684,478,478,1,0,0,0,1,0,1,0.836,5001,1,5,0.0,0,0,1,554,494,495,510,522,462,462,467,3,-44.0,11,-14,14,15,33.0
2012214685,437,457,1,0,0,1,0,0,0,0.604,5223,1,5,5.0,0,1,0,539,461,530,531,470,390,455,456,3,-33.0,-18,-55,14,15,143.0
2012214686,439,459,1,0,0,0,0,1,0,0.604,5206,1,5,5.0,0,0,1,539,461,530,531,470,390,455,456,3,-31.0,-16,-53,14,15,140.0
2012214687,453,473,1,0,1,0,0,0,0,0.574,5328,1,5,4.0,0,1,0,520,460,533,535,465,460,298,298,3,-12.0,155,-39,14,15,7.0
2012214688,478,478,1,0,1,0,0,0,1,0.574,5329,1,5,4.0,0,1,0,520,460,533,535,465,460,298,298,2,13.0,180,-14,14,15,1.0
2012214689,406,436,1,0,1,0,0,0,0,0.747,6401,5,5,3.0,1,0,0,489,453,467,467,440,401,409,409,3,-34.0,-3,-86,14,15,114.0
2012214690,461,471,0,1,0,0,1,0,0,0.759,1523,1,5,4.0,0,0,1,492,429,484,493,469,390,437,458,3,-8.0,24,-31,14,15,20.0
2012214691,460,460,0,1,1,0,0,0,1,0.768,2340,0,5,6.0,0,0,1,526,449,463,499,514,425,434,434,3,-54.0,26,-32,14,15,18.0
2012214692,238,318,0,1,1,0,0,0,0,0.883,3207,4,9,3.0,0,0,1,341,311,313,311,340,312,314,314,5,0.0,0,-254,14,15,101.0
2012214693,0,511,0,1,0,0,1,0,0,0.981,3309,1,5,3.0,1,0,0,606,452,504,529,593,433,480,504,4,0.0,0,0,14,15,101.0
2012214694,494,499,0,1,0,0,1,0,0,0.652,3413,1,5,4.0,1,0,0,577,541,562,578,544,478,496,539,2,-50.0,-2,2,14,15,109.0
2012214695,487,497,0,1,0,0,1,0,0,0.86,3501,1,5,2.0,0,0,1,557,466,465,547,546,435,489,528,2,-59.0,-2,-5,14,15,109.0
2012214696,554,554,0,1,1,0,0,0,1,0.752,4124,1,5,6.0,0,0,1,557,509,557,562,540,481,540,546,1,14.0,8,62,14,15,37.0
2012214697,562,562,0,1,0,0,1,0,1,0.766,4210,1,5,3.0,0,1,0,561,514,568,568,551,492,558,558,1,11.0,4,70,14,15,49.0
2012214698,559,559,0,1,1,0,0,0,1,0.766,4296,1,5,6.0,0,1,0,561,514,568,568,551,492,558,558,1,8.0,1,67,14,15,75.0
2012214699,559,559,0,1,1,0,0,0,1,0.766,4209,1,5,3.0,0,1,0,561,514,568,568,551,492,558,558,2,8.0,1,67,14,15,75.0
2012214700,498,503,0,1,0,0,0,1,0,0.727,4307,1,5,4.0,1,0,0,571,523,565,568,520,451,495,510,2,-22.0,3,6,14,15,53.0
2012214701,542,562,0,1,1,0,0,0,0,0.686,4502,1,5,3.0,0,0,1,544,473,549,557,528,444,531,532,2,14.0,11,50,14,15,33.0
2012214702,539,546,0,1,0,0,1,0,0,0.686,4501,1,5,2.0,0,0,1,544,473,549,557,528,444,531,532,3,11.0,8,47,14,15,37.0
2012214703,473,483,0,1,1,0,0,0,0,0.836,5001,1,5,0.0,0,0,1,554,494,495,510,522,462,462,467,3,-49.0,11,-19,14,15,33.0
2012214704,472,472,0,1,0,0,1,0,1,0.73,5114,1,6,4.0,0,0,1,516,454,460,483,518,445,446,475,5,0.0,0,-20,14,15,101.0
